target_id	length	eff_length	est_counts	tpm
AT4G27900.1	1394	1195	58	4.65588
AT4G19220.1	2856	2657	28	1.0109
AT5G49800.1	1185	986	0	0
AT5G49800.2	1060	861	0	0
AT3G17100.2	1516	1317	155.407	11.3195
AT3G17100.1	1598	1399	31.5927	2.16626
AT4G34120.1	1229	1030	333	31.0133
AT2G34186.1	96	4.14046	0	0
AT2G22670.2	1681	1482	0	0
AT2G22670.1	1590	1391	91.815	6.33181
AT2G22670.3	1369	1170	187.185	15.3471
AT2G22670.4	1630	1431	0	0
AT2G22670.5	1694	1495	0	0
AT5G10090.1	2517	2318	3	0.124151
AT4G28070.1	1677	1478	67.1706	4.35959
AT4G28070.2	1678	1479	61.8294	4.01022
AT4G16410.1	736	537	5.5591	0.993052
AT3G09740.1	1370	1171	312	25.5587
AT5G24165.1	939	740	21	2.72226
AT5G24165.2	1067	868	0	0
AT5G40500.2	733	534	3	0.538916
AT5G40500.1	760	561	0	0
AT1G26355.1	360	161	0	0
AT4G05497.1	959	760	0	0
AT1G57650.2	2031	1832	0	0
AT1G57650.4	1994	1795	2.04996	0.109552
AT1G57650.1	2130	1931	323.105	16.051
AT1G57650.3	2414	2215	404.845	17.533
AT5G27710.2	851	652	18.1621	2.67215
AT5G27710.1	1548	1349	34.8379	2.47731
AT5G24600.1	1162	963	616.32	61.3934
AT5G24600.2	962	763	106.68	13.4122
AT1G74500.1	814	615	0	0
AT2G26910.1	4956	4757	3	0.0604964
AT5G40990.1	1419	1220	2	0.157258
AT1G73850.1	2194	1995	416.508	20.0273
AT1G73850.2	2560	2361	54.4917	2.21399
AT1G71320.1	1179	980	0	0
AT3G51840.1	1937	1738	661	36.4832
AT2G42360.1	1245	1046	406	37.2337
AT5G43930.4	2847	2648	140.933	5.10547
AT5G43930.1	2831	2632	200.094	7.29272
AT5G43930.3	2856	2657	90.4269	3.26473
AT5G43930.2	2740	2541	260.546	9.83607
AT4G21410.1	1814	1615	796.068	47.2845
AT4G21410.3	3002	2803	392.313	13.4261
AT4G21410.2	3076	2877	218.861	7.29744
AT1G08370.1	1718	1519	625	39.4697
AT2G20875.1	866	667	3	0.431456
AT5G52882.1	3557	3358	105	2.99951
AT1G10760.1	5040	4841	0	0
AT1G10760.3	4670	4471	252.619	5.42005
AT1G10760.2	4825	4626	119.381	2.47554
AT3G20340.1	762	563	287	48.9007
AT5G01940.1	780	581	5.58399e-07	9.21955e-08
AT5G01940.2	1074	875	0	0
AT5G01940.3	1021	822	76	8.86917
AT2G47600.1	2357	2158	83	3.6895
AT3G26230.1	1852	1653	3	0.174096
AT5G08505.1	240	42.049	0	0
AT1G20610.1	2011	1812	11	0.582339
AT1G31220.1	1520	1321	190	13.7972
AT3G04490.4	4008	3809	625.652	15.7566
AT3G04490.1	3687	3488	0.0509373	0.00140088
AT3G04490.3	3914	3715	1.8049	0.0466055
AT3G04490.2	4216	4017	19.3164	0.46128
AT3G11410.1	1800	1601	8939	535.598
AT5G55630.1	1635	1436	21.1176	1.41069
AT5G55630.2	1431	1232	3.88235	0.302291
AT5G26742.3	2525	2326	277.017	11.4245
AT5G26742.2	3362	3163	24.3804	0.739407
AT5G26742.1	2834	2635	238.603	8.68633
AT2G31580.4	2173	1974	0	0
AT2G31580.1	2088	1889	158.735	8.06088
AT2G31580.5	3028	2829	17.3142	0.587099
AT2G31580.2	2188	1989	0	0
AT2G31580.3	2134	1935	82.4092	4.08541
AT4G03830.1	1737	1538	0	0
AT1G26770.1	1539	1340	0	0
AT1G26770.2	805	606	0	0
AT5G46340.2	2326	2127	64.2841	2.8992
AT5G46340.1	2455	2256	419.716	17.8467
AT3G26590.2	1578	1379	20.2187	1.40647
AT3G26590.1	2043	1844	0	0
AT4G02800.1	1546	1347	0	0
AT3G54600.1	1752	1553	0	0
AT5G01630.1	3929	3730	1045.56	26.8895
AT5G42060.1	568	369	204	53.0329
AT5G13500.1	1929	1730	79.958	4.43361
AT5G13500.3	1453	1254	235.042	17.98
AT5G13500.2	1559	1360	0	0
AT3G57787.1	378	179	14.7703	7.91548
AT3G47490.2	1416	1217	9.69744	0.764378
AT3G47490.1	982	783	87.0863	10.6691
AT3G47490.7	1328	1129	55.2163	4.69153
AT3G47490.6	1468	1269	0	0
AT3G47490.4	1148	949	0	0
AT3G47490.5	1093	894	0	0
AT3G47490.3	1072	873	0	0
AT5G48350.1	1139	940	0	0
AT3G14630.1	1820	1621	10	0.591777
AT3G14630.2	1698	1499	0	0
AT5G50940.1	1101	902	7	0.744445
AT5G52810.1	1356	1157	100	8.29102
AT1G28420.1	5853	5654	680.836	11.5512
AT4G28480.2	1286	1087	0.115288	0.0101741
AT4G28480.1	1529	1330	226.885	16.3642
AT1G79520.2	1463	1264	56.869	4.31588
AT1G79520.1	2649	2450	6.54426	0.256234
AT1G79520.4	2826	2627	28.5868	1.04387
AT1G79520.3	3235	3036	0	0
AT3G27570.1	1703	1504	47	2.99772
AT3G27570.2	1543	1344	225	16.0592
AT1G63130.2	2511	2312	26.7307	1.10908
AT1G63130.1	2638	2439	57.6142	2.266
AT1G20090.1	1375	1176	173	14.1117
AT4G13530.1	1914	1715	161.522	9.0346
AT4G13530.2	999	800	274.478	32.9123
AT3G47150.1	1083	884	0	0
AT3G48620.1	1127	928	0	0
AT5G60120.2	2297	2098	0	0
AT5G60120.6	2210	2011	9.47993e-06	4.52204e-07
AT5G60120.5	2431	2232	0	0
AT5G60120.1	2217	2018	115.315	5.48158
AT5G60120.3	2798	2599	8.68505	0.320559
AT5G60120.4	2614	2415	0	0
AT2G12190.1	1756	1557	7.06678	0.435386
AT5G44340.1	1797	1598	264	15.8478
AT1G62180.2	1538	1339	115.973	8.30838
AT1G62180.1	2049	1850	76.0274	3.94221
AT1G33960.1	1453	1254	1	0.0764969
AT1G33960.2	1767	1568	0	0
AT4G11470.2	2329	2130	1903.03	85.7054
AT4G11470.1	2085	1886	1159.24	58.962
AT1G16460.2	1379	1180	11.0392	0.897426
AT1G16460.1	1498	1299	102.576	7.57491
AT1G16460.4	1527	1328	14.3849	1.03908
AT1G16460.6	1496	1297	0	0
AT1G16460.3	1454	1255	3.50113e-07	2.67612e-08
AT1G16460.5	1536	1337	0	0
AT5G48920.1	922	723	3	0.398038
AT5G04420.3	2192	1993	40.2829	1.9389
AT5G04420.1	2025	1826	140.16	7.36319
AT5G04420.2	1924	1725	124.557	6.92658
AT2G38830.1	1096	897	691	73.897
AT5G60510.1	1269	1070	0	0
AT4G14290.4	1523	1324	19.8765	1.44011
AT4G14290.1	2171	1972	79.1235	3.84893
AT4G14290.2	2066	1867	0	0
AT4G14290.5	1985	1786	0	0
AT4G14290.3	1582	1383	0	0
AT2G27740.2	517	318	0	0
AT2G27740.1	1094	895	0	0
AT4G11900.7	2946	2747	0	0
AT4G11900.3	3200	3001	0	0
AT4G11900.8	2839	2640	0	0
AT4G11900.2	3306	3107	0	0
AT4G11900.5	3136	2937	0	0
AT4G11900.10	1953	1754	0	0
AT4G11900.9	2783	2584	0	0
AT4G11900.4	3189	2990	0	0
AT4G11900.6	3031	2832	0	0
AT4G11900.1	3027	2828	2	0.067841
AT5G44200.2	1332	1133	258	21.844
AT5G44200.1	1298	1099	0	0
AT4G33467.1	648	449	141.045	30.1338
AT4G33467.2	673	474	831.287	168.234
AT4G32714.1	521	322	19	5.6603
AT1G69920.1	1003	804	1155	137.806
AT2G34590.1	1674	1475	144	9.36509
AT5G17580.2	2803	2604	10.3231	0.380286
AT5G17580.1	1794	1595	15.6769	0.942847
AT3G02880.1	2540	2341	9098	372.809
AT5G60210.6	2130	1931	71.2178	3.53792
AT5G60210.3	2432	2233	5.71436	0.245482
AT5G60210.1	2481	2282	36.7856	1.54633
AT5G60210.5	2798	2599	0	0
AT5G60210.4	3325	3126	0	0
AT5G60210.2	3593	3394	11.2823	0.318879
AT4G35430.1	433	234	0.670113	0.274709
AT2G01670.1	1470	1271	2030.84	153.275
AT4G00467.1	609	410	0	0
AT4G00467.2	755	556	0	0
AT4G10430.8	1441	1242	0	0
AT4G10430.5	1844	1645	20.8521	1.21598
AT4G10430.2	1357	1158	0	0
AT4G10430.9	1250	1051	12.1606	1.10993
AT4G10430.7	1528	1329	17.8655	1.28953
AT4G10430.6	1782	1583	0	0
AT4G10430.4	1866	1667	67.2429	3.86948
AT4G10430.3	1355	1156	107.41	8.9131
AT4G10430.1	1491	1292	41.4688	3.07893
AT5G43550.1	372	173	0	0
AT5G58080.1	2107	1908	20	1.00553
AT5G52360.1	816	617	0	0
AT4G30800.1	1015	816	42	4.93743
AT1G17680.1	3214	3015	112.926	3.59291
AT1G17680.2	3050	2851	249.074	8.38056
AT1G17680.3	3086	2887	1.11017e-08	3.68878e-10
ATCG00130.1	555	356	14	3.77241
AT1G22430.1	1565	1366	0	0
AT1G22430.5	1705	1506	12.7089	0.809512
AT1G22430.3	1659	1460	7.64398	0.502236
AT1G22430.2	1468	1269	5.64716	0.426884
AT1G22430.4	1801	1602	0	0
AT5G52920.1	2221	2022	128	6.07254
AT1G75880.2	1526	1327	0	0
AT1G75880.1	1409	1210	0	0
AT4G33270.1	2097	1898	23	1.16245
AT4G19770.1	807	608	0	0
AT3G58150.1	782	583	38	6.25254
AT3G52110.2	1261	1062	0	0
AT3G52110.1	1505	1306	30.514	2.24129
AT3G52110.3	1077	878	2.48598	0.271609
AT3G52110.4	1064	865	0	0
AT4G34610.1	2451	2252	0	0
AT4G34610.3	2663	2464	0	0
AT4G34610.4	2138	1939	0	0
AT4G34610.2	2066	1867	4	0.205521
AT1G05400.2	962	763	0	0
AT1G05400.1	996	797	76	9.14738
AT3G18860.2	2576	2377	3.23401e-06	1.30513e-07
AT3G18860.1	2590	2391	735	29.4883
AT1G67120.2	16444	16245	3.07344	0.0181488
AT1G67120.1	16593	16394	1927.93	11.281
AT2G06850.2	1548	1349	0	0
AT2G06850.1	1314	1115	15	1.2905
AT5G62030.1	2276	2077	262	12.1006
AT4G25530.1	2469	2270	0	0
AT2G25310.1	1142	943	158	16.0726
AT4G14480.1	1959	1760	0	0
AT5G45860.1	688	489	0	0
AT1G10780.1	1679	1480	23	1.49076
AT1G10780.2	1560	1361	0	0
AT4G18880.1	2347	2148	6705	299.437
AT5G03350.1	1061	862	8	0.890275
AT2G07773.1	1770	1571	10.2524	0.626023
AT2G40250.1	1199	1000	0	0
AT4G28320.1	1757	1558	39	2.40126
AT3G17490.1	1167	968	0	0
AT1G03400.2	1402	1203	13	1.03662
AT1G03400.1	1385	1186	0	0
AT1G77300.1	5943	5744	666.652	11.1334
AT1G77300.2	5417	5218	123.225	2.26536
AT1G19910.1	1086	887	791.759	85.627
AT1G19910.2	1354	1155	15.2411	1.26583
AT4G16740.2	1315	1116	0	0
AT4G16740.3	2473	2274	0	0
AT4G16740.4	2295	2096	0	0
AT4G16740.1	2206	2007	0	0
AT1G66310.1	1329	1130	0	0
AT1G66750.1	1543	1344	175	12.4905
AT3G12730.2	771	572	14.0769	2.36077
AT3G12730.1	1278	1079	31.9231	2.83808
AT5G46295.1	416	217	97	42.8799
AT1G72416.4	905	706	341.432	46.3917
AT1G72416.3	1396	1197	51.5063	4.1277
AT1G72416.2	908	709	436.294	59.0302
AT1G72416.5	1002	803	0	0
AT1G72416.1	1224	1025	212.768	19.9124
AT1G05055.1	1597	1398	128	8.78303
AT3G04580.1	3319	3120	85.3202	2.62324
AT3G04580.2	3179	2980	208.68	6.71747
AT4G09640.1	2217	2018	296.012	14.0712
AT2G30540.1	939	740	25.1063	3.25457
AT4G25140.1	908	709	1	0.135299
AT1G74230.1	1283	1084	473	41.8575
AT5G24690.1	2135	1936	768	38.0537
AT3G07910.1	794	595	179	28.8587
AT2G30100.1	2010	1811	299	15.8378
AT1G80420.1	1541	1342	52.3333	3.74082
AT1G80420.5	1879	1680	14.9112	0.85142
AT1G80420.3	1439	1240	22.3674	1.73035
AT1G80420.4	1774	1575	0	0
AT1G80420.2	1459	1260	64.3881	4.90204
AT1G05470.1	2988	2789	112	3.85222
AT1G05470.2	3518	3319	0	0
AT3G27120.1	2068	1869	25	1.28313
AT3G17570.1	1156	957	0	0
AT1G07160.1	1539	1340	8217	588.234
AT1G11925.1	804	605	3418	541.949
AT5G18900.1	1259	1060	240	21.7193
AT4G14020.1	700	501	17	3.25501
AT1G79200.1	914	715	148	19.8562
AT2G44460.1	2143	1944	46.3646	2.28787
AT2G44460.2	1556	1357	3.63543	0.256991
AT1G61490.5	3585	3386	56.7192	1.60688
AT1G61490.2	2921	2722	20.6099	0.726323
AT1G61490.1	2675	2476	29.7746	1.15355
AT1G61490.7	2337	2138	112.18	5.03324
AT1G61490.4	3659	3460	0	0
AT1G61490.6	3581	3382	0	0
AT1G61490.3	2753	2554	71.5944	2.68905
AT3G04180.1	819	620	0	0
AT3G30160.1	838	639	4	0.600483
AT1G12950.1	1926	1727	490	27.2173
AT1G57765.2	773	574	36.3658	6.07746
AT1G57765.1	1030	831	22.6342	2.6128
AT5G43175.1	812	613	9	1.40839
AT1G65481.1	987	788	366	44.555
AT5G23200.1	1631	1432	104	6.96677
AT5G64480.2	963	764	12.9492	1.62588
AT5G64480.1	845	646	2.05085	0.304539
AT2G17520.1	2994	2795	2783	95.5153
AT2G39810.2	3107	2908	121.006	3.99167
AT2G39810.1	3268	3069	304.994	9.53313
AT4G08878.1	843	644	0	0
AT5G20280.1	3654	3455	1040	28.8753
AT2G17410.3	2935	2736	30.8573	1.08189
AT2G17410.1	2901	2702	1376.14	48.8562
AT2G17410.2	2579	2380	0	0
AT4G18195.1	1586	1387	2274	157.273
AT3G20570.1	912	713	6	0.807241
AT5G07140.1	2215	2016	12	0.570995
AT3G13660.1	995	796	61	7.3512
AT5G08141.1	662	463	10	2.07186
AT4G13440.1	477	278	0.498195	0.171908
AT4G13440.2	1031	832	1.50181	0.173154
AT5G59890.2	1297	1098	16.7494	1.46332
AT5G59890.1	933	734	137.251	17.9374
AT5G59890.3	807	608	0	0
AT4G15096.1	2458	2259	0	0
AT3G58120.2	1902	1703	0	0
AT3G58120.1	1745	1546	22	1.36507
AT4G14385.2	1185	986	0	0
AT4G14385.9	1240	1041	0	0
AT4G14385.3	1143	944	7.39737	0.751704
AT4G14385.1	1154	955	54.852	5.50973
AT4G14385.8	1688	1489	71.1596	4.58437
AT4G14385.4	1704	1505	0	0
AT4G14385.7	1774	1575	0	0
AT4G14385.5	1256	1057	21.961	1.99305
AT4G14385.6	1805	1606	3.62999	0.216821
AT3G19280.1	1947	1748	71	3.89635
AT5G54550.1	1202	1003	2	0.19128
AT5G02570.1	522	323	0	0
AT2G05370.2	1112	913	0	0
AT2G05370.1	636	437	0	0
AT2G21940.6	929	730	32.439	4.26271
AT2G21940.3	1661	1462	68.0437	4.4646
AT2G21940.1	1374	1175	131.457	10.7322
AT2G21940.4	1542	1343	42.0604	3.00427
AT2G21940.5	1368	1169	0	0
AT2G21940.2	1607	1408	0	0
AT2G21940.7	974	775	0	0
AT3G06895.1	163	8.39114	0	0
AT5G13770.1	2054	1855	10.0138	0.51784
AT1G09625.1	431	232	0	0
AT4G39290.1	1098	899	1	0.106704
AT2G45140.2	1212	1013	0	0
AT2G45140.1	1274	1075	399	35.6046
AT5G65687.1	1922	1723	148	8.23982
AT5G16210.1	4236	4037	1098	26.0907
AT4G21230.1	2034	1835	57	2.97975
AT3G44720.1	1903	1704	11074	623.414
AT1G28060.1	2925	2726	0	0
AT1G28060.2	2905	2706	196.8	6.97652
AT1G28060.3	2850	2651	744.2	26.9291
ATCG00810.1	483	284	187	63.1633
AT4G16980.1	1157	958	0	0
AT5G57520.1	1125	926	54	5.59402
AT3G21810.2	2773	2574	56.7262	2.11406
AT3G21810.1	1914	1715	62.2738	3.48323
AT5G24316.1	509	310	0	0
AT3G14620.1	2060	1861	81	4.17523
AT3G09922.1	542	343	37	10.3478
AT5G46700.1	1690	1491	75.8985	4.88312
AT1G17940.1	1841	1642	62.2055	3.6341
AT1G17940.4	1801	1602	0	0
AT1G17940.5	2083	1884	0	0
AT1G17940.6	1708	1509	0	0
AT1G17940.3	1922	1723	11.7945	0.656651
AT1G17940.2	2111	1912	0	0
AT4G02560.1	3281	3082	430.419	13.3968
AT4G02560.2	3123	2924	207.581	6.81007
AT1G14450.2	629	430	15.3571	3.42597
AT1G14450.1	601	402	46.6429	11.1301
AT5G06310.1	1646	1447	55	3.64616
AT5G16320.1	1612	1413	166	11.2696
AT1G06630.3	1471	1272	229.299	17.2924
AT1G06630.9	1674	1475	43.4473	2.82561
AT1G06630.8	1736	1537	16.8855	1.05386
AT1G06630.7	1643	1444	34.7813	2.31057
AT1G06630.4	1796	1597	13.9726	0.839291
AT1G06630.5	1737	1538	0	0
AT1G06630.6	1639	1440	0.0911117	0.0060695
AT1G06630.2	1650	1451	5.42459	0.358625
AT1G06630.1	1745	1546	52.616	3.26475
AT1G51930.1	399	200	8	3.83708
AT2G44190.1	1999	1800	0	0
AT3G12100.1	1485	1286	355.3	26.503
AT3G12100.2	901	702	50.7003	6.92812
AT3G30580.1	605	406	159	37.5675
AT5G41140.2	3577	3378	37.9999	1.07911
AT5G41140.1	3615	3416	0.000111243	3.1239e-06
AT5G04250.1	1769	1570	234.08	14.3023
AT5G04250.2	1534	1335	267.192	19.1992
AT4G17950.1	2120	1921	583.041	29.1148
AT2G40620.1	1801	1602	166	9.94001
AT3G09620.2	2985	2786	0.00639309	0.000220126
AT3G09620.1	2970	2771	2.99361	0.103633
AT4G25434.12	1416	1217	0.000212901	1.67814e-05
AT4G25434.8	1533	1334	0	0
AT4G25434.2	1407	1208	0.999787	0.079393
AT4G25434.13	1516	1317	0	0
AT4G25434.5	1748	1549	0	0
AT4G25434.1	1437	1238	0	0
AT4G25434.6	1620	1421	0	0
AT4G25434.7	1539	1340	0	0
AT4G25434.10	1452	1253	0	0
AT4G25434.11	1497	1298	0	0
AT4G25434.9	1524	1325	0	0
AT4G25434.4	1827	1628	0	0
AT4G25434.3	1842	1643	0	0
AT1G72440.1	3704	3505	667	18.2549
AT3G61210.1	1116	917	0	0
AT2G35090.1	495	296	0	0
AT5G55430.1	639	440	1.00039	0.218101
AT1G76170.5	930	731	0.000108565	1.42466e-05
AT1G76170.3	1645	1446	8.92428	0.592033
AT1G76170.2	1752	1553	0	0
AT1G76170.4	1654	1455	59.551	3.92615
AT1G76170.1	1139	940	18.2969	1.8672
AT1G76170.7	1269	1070	0	0
AT1G76170.6	833	634	56.2278	8.50752
AT5G52410.2	2461	2262	0	0
AT5G52410.1	2448	2249	151.285	6.45279
AT5G52410.3	2580	2381	248.715	10.0204
AT5G57569.1	264	65.044	0	0
AT1G23150.1	982	783	253	30.9956
AT5G18520.1	1749	1550	238	14.7295
AT1G05210.1	770	571	0	0
AT4G13080.1	971	772	0	0
AT2G30385.1	765	566	0	0
AT4G23050.1	3115	2916	300.304	9.87904
AT4G23050.2	2811	2612	635.696	23.3463
AT2G01820.1	3386	3187	892	26.8488
AT3G44450.1	1165	966	2	0.198607
AT1G27210.1	2529	2330	189	7.78121
AT3G56350.1	944	745	3	0.386284
AT4G30250.2	2172	1973	0	0
AT4G30250.1	1574	1375	0	0
AT5G08230.1	5419	5220	489	8.98628
AT5G07790.1	2811	2612	8.76518	0.321906
AT5G07790.2	2513	2314	26.23	1.08737
AT5G07790.3	2459	2260	0.00482465	0.000204785
AT2G45730.1	1746	1547	109	6.75892
AT1G75100.1	2623	2424	32	1.26636
AT5G60620.1	1398	1199	219	17.5213
AT1G72125.1	1892	1693	50.7369	2.8748
AT5G63595.1	1009	810	5	0.592143
AT1G24200.1	591	392	0	0
AT1G48095.1	912	713	0	0
AT2G35860.1	1746	1547	285	17.6724
AT1G61380.2	3007	2808	325.956	11.1353
AT1G61380.1	2892	2693	995.044	35.4444
AT4G01680.2	1248	1049	0	0
AT4G01680.1	1451	1252	0	0
AT4G01680.3	1287	1088	23	2.02787
AT5G24000.1	1610	1411	48	3.26329
AT1G52660.1	1430	1231	0	0
AT1G52660.2	1241	1042	0	0
AT2G22740.1	2646	2447	42.1897	1.65392
AT2G22740.2	2588	2389	322.81	12.962
AT3G15635.1	204	18.2087	0	0
AT1G16000.1	514	315	52	15.8356
AT5G03910.1	2207	2008	367.285	17.5461
AT1G60550.1	1419	1220	23	1.80846
AT5G45560.2	2732	2533	0	0
AT5G45560.1	2630	2431	75	2.9595
AT4G39753.1	1334	1135	0	0
AT4G22290.1	1904	1705	27	1.51908
AT1G69680.1	1265	1066	567	51.0231
AT1G22480.1	1112	913	1	0.105068
AT5G50710.1	779	580	0.87676	0.145009
AT4G25835.1	2231	2032	13	0.613707
AT1G48520.3	2036	1837	41.8289	2.18428
AT1G48520.1	2112	1913	25.1711	1.2622
AT1G48520.2	2140	1941	0	0
AT2G45890.1	1844	1645	0	0
AT5G24660.1	823	624	33	5.07307
AT4G24600.1	388	189	2	1.0151
AT5G64300.1	2459	2260	1340	56.8771
AT1G10400.1	1566	1367	1	0.0701735
AT5G06440.5	2202	2003	0	0
AT5G06440.2	2188	1989	37.8986	1.82781
AT5G06440.1	2247	2048	0	0
AT5G06440.6	2269	2070	0	0
AT5G06440.3	1778	1579	48.0439	2.91875
AT5G06440.4	1893	1694	34.0575	1.92859
AT4G33920.3	2021	1822	2832.7	149.14
AT4G33920.1	1862	1663	12263.7	707.409
AT4G33920.2	2072	1873	336.597	17.2391
AT5G10946.1	1261	1062	3	0.270981
AT5G10946.2	1355	1156	0	0
AT3G30235.1	507	308	0	0
AT3G49970.2	2162	1963	0	0
AT3G49970.1	2095	1896	0	0
AT5G20630.1	1008	809	0	0
AT1G64770.2	1723	1524	0	0
AT1G64770.3	1746	1547	0	0
AT1G64770.1	1505	1306	0	0
AT1G21440.1	1425	1226	0	0
AT1G21440.2	1276	1077	1	0.0890688
AT3G05936.1	758	559	0	0
AT3G05936.2	488	289	2	0.663855
AT3G19040.1	5435	5236	0	0
AT3G19040.2	5576	5377	13	0.231923
AT1G78900.2	2519	2320	1145.53	47.3651
AT1G78900.1	2599	2400	1310.47	52.3791
AT4G08840.1	1671	1472	0	0
AT3G13432.1	621	422	1687	383.481
AT5G43525.1	334	135	0	0
AT2G07627.1	219	25.9389	0	0
AT2G32870.1	1695	1496	0	0
AT2G32870.2	1810	1611	0	0
AT1G03982.1	1290	1091	0	0
AT2G21730.1	1809	1610	0	0
AT5G12030.1	882	683	115	16.1517
AT4G18170.1	1453	1254	6006	459.44
AT5G59220.2	1847	1648	1602.44	93.2754
AT5G59220.1	1952	1753	3539.56	193.69
AT1G25054.1	1227	1028	1.26349	0.117902
AT5G66690.1	1774	1575	139	8.46595
AT3G15710.1	1026	827	586	67.9725
AT5G02680.1	1020	821	160	18.6947
AT1G03340.1	1507	1308	16	1.17342
AT5G42900.2	1386	1187	7.95253	0.642681
AT5G42900.3	1068	869	46.0919	5.08799
AT5G42900.1	1054	855	76.9555	8.63406
AT5G62690.1	1927	1728	168.11	9.33237
AT2G34355.2	2097	1898	0	0
AT2G34355.1	1941	1742	250	13.7668
AT4G01380.1	633	434	0	0
AT5G18880.1	888	689	0	0
AT5G06800.2	1726	1527	0	0
AT5G06800.1	1711	1512	17	1.07855
AT5G06800.3	1805	1606	0	0
AT1G60985.1	478	279	0	0
AT4G24560.1	3768	3569	1027	27.6036
AT4G03020.3	1976	1777	521.062	28.1283
AT4G03020.2	2005	1806	124.552	6.61567
AT4G03020.1	2173	1974	190.386	9.25185
AT5G02850.1	1716	1517	161	10.1808
AT4G11160.2	2843	2644	64.3802	2.33578
AT4G11160.3	2802	2603	91.3609	3.36688
AT4G11160.1	2611	2412	118.259	4.70325
AT1G29540.1	760	561	0	0
AT2G19802.1	442	243	0	0
AT5G57123.1	851	652	57	8.38627
AT1G80555.2	640	441	23	5.003
AT1G80555.1	714	515	0	0
AT3G22880.1	1497	1298	15	1.10856
AT3G22880.2	1123	924	0	0
AT3G63150.1	2602	2403	223	8.9021
AT1G53600.2	2467	2268	12.7252	0.538224
AT1G53600.1	2820	2621	22.2748	0.815245
AT4G09080.3	1361	1162	0.454759	0.037542
AT4G09080.2	1515	1316	8.54524	0.622888
AT4G09080.1	1674	1475	0	0
AT2G47480.1	792	593	16	2.58825
AT1G24807.1	1104	905	0	0
AT2G26760.1	1825	1626	0	0
AT3G49120.1	1522	1323	853.902	61.9141
AT5G06130.2	1485	1286	178.336	13.3027
AT5G06130.1	1593	1394	28.6635	1.97246
AT4G05632.1	594	395	0	0
ATMG01260.1	618	419	0	0
AT1G64540.2	1422	1223	0	0
AT1G64540.1	1426	1227	18	1.40724
AT3G07525.1	1227	1028	34.2667	3.19757
AT3G07525.2	837	638	10.7333	1.61382
AT5G59140.1	758	559	107	18.3617
AT1G78450.1	954	755	0	0
AT1G52820.2	1354	1155	51	4.23574
AT1G52820.1	1101	902	0	0
AT1G19260.1	2310	2111	0	0
AT3G26440.2	5194	4995	45.189	0.867839
AT3G26440.4	1878	1679	24.5919	1.40502
AT3G26440.5	3274	3075	5.04618	0.15742
AT3G26440.6	1681	1482	333.322	21.5753
AT3G26440.1	5339	5140	0	0
AT3G26440.3	1650	1451	51.4279	3.39995
AT4G37520.2	1240	1041	0	0
AT4G37520.1	1383	1184	163	13.2062
AT3G07470.2	1888	1689	61.2962	3.48133
AT3G07470.1	1257	1058	1151.85	104.436
AT3G07470.3	1498	1299	27.8565	2.05712
ATCG00510.1	114	4.78619	0	0
ATMG01010.1	357	158	1.30549	0.79261
AT5G04895.1	3938	3739	267	6.8501
AT3G20362.1	144	6.5079	0	0
AT1G14380.4	2279	2080	17.4989	0.807027
AT1G14380.2	2543	2344	0	0
AT1G14380.3	2384	2185	25.5011	1.11957
AT1G14380.5	2154	1955	0	0
AT1G14380.7	1939	1740	0	0
AT1G14380.1	2522	2323	0	0
AT1G14380.6	1981	1782	0	0
AT5G56730.1	3050	2851	338	11.3726
AT5G12130.1	1671	1472	144.567	9.42115
AT5G12130.2	1431	1232	81.4327	6.34059
AT4G37740.1	2104	1905	3	0.151066
AT2G34420.1	1045	846	5.83043	0.661106
AT3G22950.2	973	774	0	0
AT3G22950.1	989	790	83	10.0784
AT5G13720.1	1232	1033	8	0.742901
AT2G16870.2	3450	3251	0	0
AT2G16870.3	3460	3261	179.834	5.29009
AT2G16870.1	3542	3343	116.166	3.33337
AT1G47495.1	429	230	1	0.417074
AT1G67860.1	606	407	0	0
AT2G14378.1	501	302	0	0
AT2G16920.2	3526	3327	0	0
AT2G16920.1	3848	3649	212	5.57318
AT3G17540.1	1191	992	2	0.193401
AT3G44550.2	1687	1488	68.8198	4.43662
AT3G44550.1	2836	2637	9.18016	0.33395
AT1G51670.2	1438	1239	20.9877	1.62493
AT1G51670.1	1329	1130	44.2323	3.75494
AT5G17460.3	2385	2186	36.3728	1.59613
AT5G17460.2	2312	2113	2472.31	112.239
AT5G17460.4	1391	1192	31.2398	2.51405
AT5G17460.1	2298	2099	1811.42	82.7842
AT5G17460.5	1377	1178	14.6602	1.19381
AT4G23030.1	1821	1622	75	4.43559
AT3G23280.1	2016	1817	1303.4	68.8121
AT3G23280.2	1944	1745	606.599	33.3463
AT5G62560.1	2162	1963	554.612	27.1025
AT5G45890.1	1306	1107	0	0
AT5G06350.1	3073	2874	4.90464e-06	1.63705e-07
AT5G06350.2	3079	2880	181	6.02875
AT4G03380.1	603	404	1	0.237443
AT1G67785.1	759	560	100	17.1298
AT2G18770.1	1262	1063	122	11.0095
AT2G18770.2	1217	1018	3.72839e-07	3.5133e-08
AT3G62030.3	1073	874	6	0.658539
AT3G62030.1	1164	965	0	0
AT3G62030.2	1181	982	0	0
AT1G33540.1	1646	1447	0	0
AT1G33540.2	1725	1526	0	0
AT2G23630.1	1760	1561	0	0
AT2G23630.2	1958	1759	0	0
