target_id	length	eff_length	est_counts	tpm
AT4G10670.1	1536	1337	0	0
AT4G15110.1	2143	1944	394	8.9567
AT1G65230.1	1103	904	68	3.32421
AT1G17480.1	1747	1548	65	1.85563
AT3G11450.1	2529	2330	1807	34.2729
AT5G60945.1	392	193	0	0
AT3G14850.2	1434	1235	0	0
AT3G14850.1	1495	1296	0	0
AT3G22570.2	601	402	44.0836	4.84617
AT3G22570.1	657	458	16.7236	1.61366
AT1G53660.5	985	786	4.08933e-08	2.29921e-09
AT1G53660.2	1568	1369	6.70025	0.21629
AT1G53660.4	1235	1036	0	0
AT1G53660.1	1148	949	22.4351	1.04475
AT1G53660.3	1389	1190	18.8646	0.700566
AT1G36960.1	546	347	0	0
AT2G36990.1	2044	1845	22	0.526956
AT5G17680.2	4006	3807	3685	42.7763
AT5G17680.1	3885	3686	2.76876e-07	3.31954e-09
AT2G24370.1	3247	3048	0	0
AT1G80160.3	1366	1167	15.5596	0.589217
AT1G80160.2	960	761	22.5045	1.30687
AT1G80160.1	1291	1092	1.93595	0.0783464
AT2G29540.1	1003	804	120.096	6.60114
AT2G29540.3	1019	820	7.30171	0.393513
AT2G29540.2	969	770	73.3315	4.2087
AT2G36350.1	3414	3215	87	1.19588
AT1G19020.1	704	505	29335	2567.1
AT1G17150.1	1209	1010	0	0
AT5G05220.1	772	573	59	4.55036
AT1G61250.2	1312	1113	24.3767	0.967896
AT1G61250.1	1403	1204	4536.62	166.515
AT1G54210.1	723	524	456.727	38.5189
AT1G54210.3	452	253	14.6988	2.5675
AT1G54210.2	570	371	10.574	1.25954
AT5G42150.1	1704	1505	651	19.1158
AT4G01290.2	3782	3583	1761.87	21.7308
AT4G01290.1	4428	4229	869.446	9.08559
AT2G34660.2	5352	5153	1592.67	13.6589
AT2G34660.1	5617	5418	190.086	1.55046
AT2G34660.3	4325	4126	186.24	1.99477
AT3G62820.1	1195	996	1	0.0443699
AT3G13370.1	567	368	0	0
AT3G26400.1	2111	1912	2109	48.7458
AT5G48515.1	276	77.0053	0	0
AT5G36440.1	357	158	0	0
AT2G32430.1	1960	1761	53	1.33004
AT1G55750.2	2904	2705	6.66598	0.108904
AT1G55750.4	2502	2303	108.066	2.07369
AT1G55750.6	2227	2028	687.141	14.9736
AT1G55750.1	2629	2430	28.7384	0.522642
AT1G55750.5	2388	2189	22.7445	0.459175
AT1G55750.3	2790	2591	1.64416	0.028043
AT2G31280.1	3309	3110	554.43	7.87834
AT2G31280.3	3043	2844	196.57	3.05447
AT2G31280.2	2172	1973	0	0
AT5G53490.1	1013	814	0	0
AT5G53490.3	955	756	0	0
AT5G53490.2	910	711	1	0.0621553
AT5G53490.4	1044	845	0	0
AT5G64120.1	1342	1143	26198	1012.91
AT4G22150.1	1101	902	253	12.3954
AT5G60290.1	462	263	12	2.01639
AT1G18700.3	2088	1889	0	0
AT1G18700.1	2785	2586	98.7748	1.68797
AT1G18700.5	2435	2236	673.788	13.3168
AT1G18700.6	2280	2081	0	0
AT1G18700.2	2469	2270	795.735	15.4914
AT1G18700.4	2387	2188	168.702	3.40738
AT1G16130.1	2753	2554	6691	115.776
AT4G18820.1	4345	4146	183	1.95061
AT1G68920.2	2203	2004	118.705	2.6177
AT1G68920.4	2220	2021	490.371	10.7228
AT1G68920.1	2429	2230	23.7253	0.470169
AT1G68920.3	2273	2074	276.199	5.8852
AT1G17820.1	2856	2657	504	8.38276
AT3G22740.1	1622	1423	31	0.962731
AT3G07255.1	1219	1020	1087	47.0953
AT4G20300.1	1938	1739	17.1788	0.436557
AT4G20300.2	1935	1736	879.821	22.3972
AT4G35730.1	1767	1568	191	5.38314
AT1G77870.1	1203	1004	0	0
AT5G41380.1	1954	1755	71	1.78784
AT4G01760.1	2170	1971	52	1.16591
AT5G56430.1	1170	971	0	0
AT1G71990.1	1536	1337	47	1.55351
AT3G02760.1	3268	3069	1083.85	15.607
AT3G02760.2	2999	2800	472.152	7.45199
AT3G05425.1	132	5.68809	0	0
AT5G40120.1	1158	959	3	0.138245
AT5G15140.1	1758	1559	5	0.141733
AT3G52180.2	1811	1612	35.8427	0.982615
AT3G52180.4	1142	943	27.3406	1.28128
AT3G52180.3	1701	1502	0	0
AT3G52180.1	1693	1494	38.8167	1.1482
AT3G25210.1	1712	1513	133	3.88473
AT3G27740.2	1352	1153	0	0
AT3G27740.1	1676	1477	495	14.8106
AT5G43570.2	540	341	1455	188.563
AT5G43570.1	551	352	0	0
AT4G32290.1	1780	1581	74	2.06846
AT1G61440.3	2498	2299	55.3337	1.06365
AT1G61440.2	3368	3169	73.0066	1.01809
AT1G61440.1	2486	2287	0	0
AT3G24490.1	1802	1603	892	24.5912
AT2G22500.1	2077	1878	18591	437.477
AT1G73920.2	2654	2455	426.157	7.67125
AT1G73920.1	2802	2603	485.843	8.24841
AT4G19580.1	939	740	0	0
AT5G40480.1	6292	6093	1551	11.2494
AT4G02910.1	381	182	0	0
AT3G54810.2	1858	1659	7888.57	210.136
AT3G54810.1	1701	1502	1112.43	32.7304
AT4G33925.1	817	618	70.9556	5.07395
AT4G33925.2	547	348	30.0444	3.81534
AT3G51530.1	1693	1494	598	17.6888
AT4G33680.1	1645	1446	410	12.5304
AT1G64040.1	1743	1544	1503	43.0189
AT1G07135.1	908	709	47999	2991.81
AT5G07620.1	1273	1074	1771	72.8723
AT2G31981.1	114	4.78619	0	0
AT2G04690.1	1069	870	186.118	9.45401
AT2G04690.3	1192	993	1.28625	0.057243
AT2G04690.5	1144	945	13.9904	0.654256
AT2G04690.6	902	703	41.5034	2.60901
AT2G04690.2	1104	905	62.2313	3.03885
AT2G04690.4	817	618	56.871	4.06678
AT3G46180.2	1839	1640	9.00145	0.242559
AT3G46180.1	1776	1577	171.999	4.81994
AT3G47370.1	753	554	240.486	19.1835
AT3G47370.2	620	421	92.8943	9.75114
AT3G47370.3	767	568	12.6193	0.981826
AT5G61970.1	2324	2125	844	17.5522
AT5G55280.1	1564	1365	469	15.1841
AT3G59480.1	1253	1054	30	1.25785
AT3G18930.1	2460	2261	591.404	11.5593
AT3G18930.3	2494	2295	89.0744	1.71521
AT3G18930.2	2014	1815	1281.77	31.2092
AT1G52420.1	2787	2588	1502	25.648
AT1G35320.3	1306	1107	258.235	10.309
AT1G35320.1	1564	1365	147.348	4.77045
AT1G35320.2	2135	1936	76.4174	1.74436
AT5G41040.2	1736	1537	53.8232	1.54755
AT5G41040.1	1737	1538	635.177	18.251
AT1G17100.1	941	742	144	8.57643
AT1G47540.2	479	280	0	0
AT1G47540.1	505	306	0	0
AT5G39300.1	936	737	0	0
AT3G10960.1	2246	2047	2366	51.0793
AT1G77950.4	1144	945	0	0
AT1G77950.1	1131	932	0	0
AT1G77950.2	923	724	1	0.0610393
AT1G77950.3	1051	852	0	0
AT5G36810.1	412	213	0	0
AT5G42680.1	1243	1044	0	0
AT5G42680.2	931	732	2	0.120744
AT2G02740.1	1104	905	106	5.17613
AT5G20045.1	781	582	12	0.911185
AT5G45090.1	1087	888	12	0.597195
AT5G45090.2	1158	959	0	0
AT2G06904.1	654	455	0	0
AT4G36410.1	631	432	109	11.1504
AT1G79450.2	1571	1372	30.5195	0.983039
AT1G79450.1	1575	1376	190.481	6.11759
AT5G06070.1	1037	838	5	0.263678
AT4G25240.1	2318	2119	0	0
AT4G25240.2	2239	2040	57	1.23479
AT4G10767.1	346	147	0	0
AT1G01540.2	2158	1959	841.128	18.9747
AT1G01540.1	1908	1709	231.872	5.9959
AT2G17730.2	1269	1070	38.6773	1.59743
AT2G17730.1	1582	1383	172.323	5.50641
AT2G40430.2	1794	1595	813.861	22.5495
AT2G40430.3	1527	1328	0	0
AT2G40430.1	1956	1757	450.169	11.3228
AT4G39280.2	1751	1552	0	0
AT4G39280.1	1781	1582	1426	39.8347
AT2G24395.1	641	442	66	6.59887
AT3G30705.1	108	4.54805	0	0
AT5G25390.2	1070	871	0	0
AT5G25390.1	944	745	2	0.118637
AT5G17920.1	3149	2950	468.231	7.01434
AT5G17920.2	2798	2599	2860.64	48.6412
AT1G48130.1	1059	860	2	0.102773
AT4G08690.3	1117	918	95.0489	4.57565
AT4G08690.1	1303	1104	134.296	5.37578
AT4G08690.2	1311	1112	58.6553	2.33105
AT1G67080.2	1411	1212	0	0
AT1G67080.1	1339	1140	39	1.51185
AT5G66480.1	1716	1517	745	21.703
AT5G18390.1	1767	1568	201	5.66498
AT3G13235.2	1552	1353	238.971	7.80542
AT3G13235.3	1590	1391	122.211	3.88268
AT3G13235.1	1595	1396	2325.82	73.6272
AT3G12750.1	1412	1213	38	1.38443
AT1G44575.2	1520	1321	0	0
AT1G44575.3	1288	1089	0	0
AT1G44575.1	1231	1032	0	0
AT2G21620.1	1113	914	896.676	43.3548
AT2G21620.2	1028	829	111.324	5.93449
AT1G19610.1	620	421	179	18.7897
AT4G29260.1	1120	921	92	4.41445
AT1G34042.1	277	78.0044	0	0
AT5G11490.2	2918	2719	15.4904	0.251768
AT5G11490.3	3116	2917	83.1915	1.26035
AT5G11490.1	3053	2854	689.318	10.6737
AT5G02770.1	1732	1533	4165	120.066
AT1G08390.1	744	545	17	1.37848
AT1G08390.2	546	347	0	0
AT3G18190.1	2076	1877	1026	24.1563
AT5G01100.1	2473	2274	4596	89.3177
AT3G25050.1	1092	893	14	0.692827
AT4G29050.1	2131	1932	1096.54	25.0821
AT4G29050.2	2366	2167	894.464	18.2411
AT5G06400.1	3390	3191	48	0.664756
AT3G25680.1	1927	1728	722	18.4647
AT3G55665.1	666	467	0	0
AT4G18400.1	534	335	66	8.70657
AT1G10090.1	2910	2711	3128	50.99
AT5G39950.1	697	498	625	55.4624
ATMG01110.1	756	557	0.726934	0.057675
AT1G74650.2	1761	1562	0	0
AT1G74650.3	1659	1460	0	0
AT1G74650.1	1588	1389	33	1.04993
AT1G69610.3	2360	2161	12.7063	0.259843
AT1G69610.1	2051	1852	50.4846	1.20466
AT1G69610.2	2371	2172	0.809172	0.0164638
AT2G42480.1	1370	1171	96	3.62295
AT3G47860.1	1322	1123	68	2.67595
AT1G54700.1	248	49.4247	7	6.25896
AT2G39500.1	980	781	190	10.751
AT1G66530.1	2059	1860	676	16.0613
AT1G11610.1	1633	1434	0	0
AT1G11610.2	1683	1484	1.00233	0.0298488
AT1G32420.1	909	710	0	0
AT3G26140.3	1927	1728	0	0
AT3G26140.2	1854	1655	0	0
AT3G26140.1	1587	1388	0	0
AT3G17900.2	2919	2720	164.171	2.66732
AT3G17900.1	3064	2865	546.829	8.4348
AT4G34280.1	2636	2437	1613	29.2501
AT2G02497.1	353	154	3.72315	1.06841
AT3G21860.1	724	525	2	0.168352
AT4G22230.2	351	152	0	0
AT4G22230.1	369	170	4	1.03982
AT2G03130.1	470	271	8	1.30457
AT4G10660.1	954	755	0	0
AT2G07633.1	1499	1300	2	0.0679884
AT3G13180.1	2098	1899	96	2.23406
AT1G60625.1	246	47.5399	0	0
AT1G08340.1	1615	1416	98	3.05852
AT2G44950.1	3469	3270	1668.99	22.5556
AT2G44950.2	2557	2358	53.0088	0.993465
AT3G23670.2	3273	3074	0.000119164	1.71313e-06
AT3G23670.1	4330	4131	22.9999	0.246047
AT5G13880.2	1065	866	53.8192	2.74642
AT5G13880.1	888	689	217.181	13.93
AT3G53100.1	1801	1602	122	3.36547
AT2G20500.1	925	726	411	25.018
AT5G63740.1	681	482	8.05725	0.738734
AT5G35810.1	1044	845	0	0
AT5G22480.1	1977	1778	776.659	19.304
AT3G14070.1	2420	2221	1260	25.0709
AT4G15930.2	1169	970	0	0
AT4G15930.1	797	598	91	6.72494
AT2G46770.1	1384	1185	6	0.223759
AT5G59920.1	2591	2392	94	1.73666
AT1G13040.1	1652	1453	43.3558	1.31865
AT1G13040.2	2216	2017	161.644	3.54162
AT4G39500.2	1632	1433	6.45495	0.199065
AT4G39500.1	1410	1211	1.54505	0.0563826
AT5G10120.1	1623	1424	0	0
AT4G19865.1	1557	1358	82	2.66847
AT2G23450.1	2657	2458	2032.58	36.5438
AT2G23450.2	2864	2665	2411.42	39.9875
AT3G18340.1	1086	887	0	0
AT3G45540.1	1047	848	0	0
AT3G45540.2	1018	819	2	0.107918
AT3G06600.1	915	716	0	0
AT3G06600.3	1499	1300	9.18529	0.312246
AT3G06600.2	986	787	14.8147	0.831891
AT1G25320.1	2515	2316	196	3.73995
AT2G46260.1	2361	2162	2512	51.3466
AT2G41710.3	1776	1577	0	0
AT2G41710.2	1686	1487	25.1706	0.748049
AT2G41710.4	1527	1328	82.4788	2.74468
AT2G41710.1	1671	1472	142.351	4.27366
AT3G18800.1	877	678	32	2.08578
AT5G36470.1	604	405	0	0
AT2G32510.1	1539	1340	1519	50.0958
AT2G43470.1	1149	950	4	0.186073
AT5G63140.1	1554	1355	261	8.51235
AT4G25890.1	778	579	80	6.10604
AT2G40140.1	2463	2264	27002.3	527.076
AT2G40140.2	2176	1977	31904.7	713.174
AT3G56640.1	2766	2567	428	7.36828
AT5G60150.1	3998	3799	6.82463	0.0793885
AT5G60150.2	4266	4067	15.1754	0.164897
AT2G03370.2	1599	1400	0	0
AT2G03370.1	1553	1354	2.00617	0.0654781
AT1G66780.1	1748	1549	751	21.4258
AT1G23550.1	1416	1217	1346	48.8768
AT4G18593.2	1204	1005	34.5633	1.51984
AT4G18593.1	861	662	340.437	22.7262
AT1G35730.1	1695	1496	0	0
AT1G35730.2	2017	1818	21	0.510474
AT2G05420.1	1002	803	0	0
AT4G39880.1	984	785	727	40.9273
AT3G09350.2	1522	1323	0	0
AT3G09350.3	1766	1567	17.6336	0.497301
AT3G09350.4	1623	1424	82.0057	2.54497
AT3G09350.1	1561	1362	505.361	16.3973
AT5G56350.1	2190	1991	5322	118.128
AT4G39480.1	2102	1903	0	0
AT1G20803.1	552	353	1	0.125191
AT4G16155.1	1704	1505	72	2.11419
AT1G19060.1	864	665	4	0.265819
AT1G43310.1	340	141	0	0
AT3G45730.1	911	712	5609	348.14
AT1G03820.1	1127	928	10	0.476212
AT2G29090.1	2000	1801	0	0
AT2G29090.3	1514	1315	0	0
AT2G29090.4	1515	1316	0	0
AT2G29090.2	1874	1675	0	0
AT2G07776.2	883	684	9	0.58148
AT3G26170.1	1874	1675	20.4441	0.539388
AT3G29180.2	1828	1629	212.447	5.76339
AT3G29180.1	2130	1931	760.018	17.3936
AT3G29180.3	1881	1682	416.535	10.9439
AT5G16730.1	3138	2939	3704	55.6954
AT2G46790.3	2045	1846	170.095	4.072
AT2G46790.4	2039	1840	3.28053	0.0787906
AT2G46790.2	1862	1663	1454.98	38.6646
AT2G46790.1	1952	1753	579.124	14.5995
AT2G46790.5	1938	1739	74.5127	1.89356
AT3G49796.1	368	169	0	0
AT2G44310.1	805	606	57	4.15672
AT1G03100.1	2817	2618	91.2017	1.53951
AT1G27030.1	1596	1397	431	13.6342
AT1G80450.1	1520	1321	7150	239.195
AT4G10400.1	1784	1585	0	0
AT4G10400.3	1697	1498	129.931	3.83309
AT4G10400.2	1701	1502	5.07504	0.14932
AT1G07560.1	2673	2474	13	0.232216
AT2G15318.1	708	509	0	0
AT1G69330.1	1541	1342	300.957	9.91062
AT1G51560.1	1652	1453	259	7.87739
AT5G43400.1	2398	2199	431	8.66164
AT3G57430.1	2932	2733	112	1.81103
AT3G33187.1	267	68.0268	0	0
AT4G14450.1	675	476	4751	441.089
AT2G47935.1	875	676	0	0
AT3G51810.1	925	726	2705	164.656
AT3G51810.2	779	580	0	0
AT2G22100.1	2041	1842	316	7.58133
AT5G51130.1	1365	1166	711.173	26.9541
AT5G51130.2	1066	867	33.8274	1.72424
AT2G26980.3	2183	1984	163.817	3.64893
AT2G26980.2	1381	1182	0	0
AT2G26980.5	2151	1952	8.76836	0.198512
AT2G26980.4	2153	1954	151.414	3.42445
AT2G26980.1	2059	1860	0	0
AT4G14365.1	1739	1540	15692	450.304
AT1G18270.2	4446	4247	1403.06	14.5997
AT1G18270.3	4501	4302	7.98562	0.0820326
AT1G18270.1	4607	4408	832.17	8.34293
AT1G18270.4	4625	4426	274.78	2.74361
AT5G10510.2	2566	2367	0	0
AT5G10510.5	2748	2549	355.47	6.16284
AT5G10510.4	2491	2292	491.746	9.48144
AT5G10510.1	1984	1785	272.131	6.73734
AT5G10510.3	2471	2272	41.898	0.814955
AT5G10510.7	1857	1658	0	0
AT5G10510.6	1794	1595	581.738	16.1181
AT1G28670.1	1672	1473	37.497	1.12497
AT4G37270.1	2870	2671	1235	20.4334
AT2G35300.1	634	435	62	6.29869
AT1G07870.1	1816	1617	2284.74	62.4416
AT1G07870.2	2000	1801	26.1929	0.642715
AT5G65290.1	2807	2608	1234	20.9101
AT5G65290.2	2835	2636	273.999	4.59359
AT5G46915.1	1018	819	23	1.24106
AT2G07140.2	1200	1001	0	0
AT2G07140.1	1329	1130	0	0
AT5G23860.1	1865	1666	27.953	0.741484
AT5G23860.2	1567	1368	20.047	0.647606
AT1G08860.1	2151	1952	15484	350.551
AT3G45248.1	345	146	0	0
AT4G39330.1	1379	1180	0	0
AT4G39330.2	1264	1065	8	0.331962
AT1G55560.1	2036	1837	0	0
AT3G58880.1	1365	1166	0	0
AT1G73820.2	919	720	40.7846	2.50329
AT1G73820.1	932	733	106.215	6.40371
AT3G09010.2	1943	1744	115.059	2.91555
AT3G09010.1	1863	1664	1131.94	30.0621
AT5G37650.1	1824	1625	1	0.0271954
AT5G04937.1	615	416	2	0.212464
AT2G46780.2	1567	1368	300.29	9.7007
AT2G46780.1	1953	1754	640.71	16.1428
AT5G25620.2	2111	1912	0	0
AT5G25620.1	2377	2178	5	0.101452
AT3G12440.1	1153	954	0	0
AT3G19515.2	2760	2561	292	5.03873
AT5G17520.2	1747	1548	9.12681	0.260553
AT5G17520.1	1662	1463	51.8732	1.56692
AT4G39240.1	1470	1271	309	10.7439
AT5G41470.1	1095	896	0	0
AT4G29460.1	821	622	11	0.781539
AT4G13965.1	1272	1073	0	0
AT3G54000.3	1888	1689	8111.75	212.243
AT3G54000.1	2178	1979	3846.57	85.8966
AT3G54000.2	2267	2068	145.683	3.11319
AT5G43490.1	991	792	123.002	6.86333
AT1G71840.1	1681	1482	751	22.3944
AT5G22470.1	2837	2638	0	0
AT5G13490.2	1598	1399	2842.78	89.7994
AT5G13490.1	1777	1578	1375.22	38.5136
AT1G63610.2	1533	1334	0.0117568	0.000389478
AT1G63610.3	1448	1249	123.514	4.3702
AT1G63610.1	1687	1488	68.4743	2.03363
AT1G32690.1	953	754	468	27.4298
AT3G17265.1	1038	839	30	1.58018
AT3G63090.1	1635	1436	338	10.4018
AT2G44500.2	2311	2112	860.505	18.0056
AT2G44500.1	2371	2172	25859.5	526.148
AT3G46890.1	788	589	13	0.975385
AT2G10950.3	1414	1215	573.999	20.8777
AT2G10950.2	1460	1261	0	0
AT2G10950.1	1377	1178	25.0008	0.937899
AT5G42070.1	705	506	6	0.524021
AT2G20470.3	2016	1817	0	0
AT2G20470.1	2096	1897	19	0.442623
AT2G20470.2	1989	1790	0	0
AT4G25860.2	1321	1122	0	0
AT4G25860.1	1308	1109	0	0
AT5G40155.1	514	315	1	0.140294
AT1G77730.1	1291	1092	29	1.17361
AT3G22440.1	2185	1986	2658.76	59.1626
AT3G53570.2	1868	1669	125.184	3.31467
AT3G53570.4	1847	1648	396.903	10.6433
AT3G53570.5	1692	1493	584.323	17.2958
AT3G53570.3	1822	1623	0	0
AT3G53570.1	2077	1878	309.59	7.28516
AT5G27560.1	1645	1446	2.20671	0.0674411
AT5G27560.4	1711	1512	65.8514	1.92469
AT5G27560.2	1605	1406	34.9419	1.09827
AT5G27560.3	1827	1628	0	0
AT2G39780.2	978	779	98.7015	5.59931
AT2G39780.1	1179	980	380.299	17.1493
AT3G04700.1	1073	874	37.196	1.88076
AT1G79250.4	1961	1762	2.39672	0.0601117
AT1G79250.2	2243	2044	0	0
AT1G79250.3	1963	1764	0.603284	0.0151137
AT1G79250.1	2183	1984	0	0
AT1G48550.2	1247	1048	94.6342	3.99057
AT1G48550.1	1295	1096	183.366	7.3936
AT1G79190.1	4316	4117	498.619	5.35224
AT1G79190.2	4242	4043	1166.38	12.7493
AT2G27730.4	1050	851	83.7086	4.34699
AT2G27730.1	926	727	516.694	31.4085
AT2G27730.3	1095	896	65.4485	3.22804
AT2G27730.2	1688	1489	58.1493	1.72583
AT3G47790.3	3082	2883	0	0
AT3G47790.2	3142	2943	0	0
AT3G47790.1	2960	2761	70	1.12042
AT4G09760.3	1554	1355	20.4502	0.666969
AT4G09760.2	1333	1134	12.7767	0.497914
AT4G09760.4	772	573	25.9165	1.99881
AT4G09760.1	1381	1182	45.8566	1.71448
AT5G28740.1	3152	2953	1122	16.791
AT1G59930.1	593	394	0	0
AT3G29040.1	1234	1035	0	0
AT4G21150.2	2239	2040	0	0
AT4G21150.1	2474	2275	332.952	6.46768
AT4G21150.3	2426	2227	262.048	5.20006
AT2G01310.1	530	331	0	0
AT2G17500.4	1637	1438	364.114	11.1899
AT2G17500.3	1638	1439	69.3609	2.13011
AT2G17500.1	1676	1477	194.788	5.82814
AT2G17500.2	1724	1525	182.737	5.29547
AT5G67400.1	1296	1097	21	0.845981
AT5G52220.1	457	258	3.5	0.59951
AT5G52220.2	457	258	3.5	0.59951
AT1G74440.1	1202	1003	4213.03	185.627
AT1G74440.2	1863	1664	1678.39	44.5746
AT4G24320.1	1762	1563	126	3.56254
AT1G74010.1	1505	1306	14469.9	489.631
AT1G51640.1	2528	2329	403	7.64687
AT4G38092.2	368	169	3.53396	0.924109
AT4G38092.1	595	396	3.89213	0.434351
AT5G22140.1	1629	1430	225.149	6.95796
AT5G22140.2	1394	1195	149.806	5.54001
AT4G27680.1	1766	1567	809	22.8154
AT4G30390.1	782	583	875	66.3266
AT5G63790.1	1317	1118	13508.7	533.974
AT5G63790.2	1207	1008	578.289	25.3532
AT2G24790.1	1207	1008	372	16.3091
AT2G24790.2	726	527	0	0
AT4G21740.1	1086	887	952	47.4309
AT3G05480.2	2031	1832	21.2804	0.513338
AT3G05480.1	2102	1903	47.2209	1.09659
AT3G05480.3	1553	1354	9.49869	0.310022
AT5G25910.1	2436	2237	5277.62	104.261
AT5G49420.1	1337	1138	35.8385	1.39173
AT5G38940.2	1085	886	5.43558	0.271119
AT5G38940.1	922	723	2.56442	0.156747
AT5G01460.1	2352	2153	1796	36.8647
AT2G32450.1	3079	2880	538	8.2554
AT4G13460.2	2763	2564	127.159	2.19169
AT4G13460.1	2711	2512	295.841	5.20459
AT1G08980.1	1573	1374	357	11.4823
AT5G23700.3	1825	1626	0	0
AT5G23700.2	2817	2618	47.2932	0.79832
AT5G23700.1	1804	1605	0	0
AT3G14870.3	2841	2642	37.8209	0.632626
AT3G14870.2	2086	1887	5128.99	120.118
AT3G14870.5	2332	2133	28.0829	0.581833
AT3G14870.4	2050	1851	1353.21	32.3079
AT3G14870.1	2969	2770	173.896	2.77433
AT3G61250.1	1677	1478	13	0.388702
AT2G21320.1	1093	894	27	1.33467
AT4G12735.1	519	320	6861	947.514
AT1G60810.1	1560	1361	128.981	4.18809
AT1G60810.2	1608	1409	20.3896	0.639508
AT1G28265.1	276	77.0053	0.786286	0.45124
AT1G05850.2	1905	1706	5.30009	0.137294
AT1G05850.1	1620	1421	924.7	28.7577
AT2G17043.1	520	321	1	0.137671
AT1G31780.1	2323	2124	206	4.28609
AT5G19470.2	1486	1287	3.00158	0.103067
AT5G19470.1	1357	1158	0	0
AT5G16660.1	1044	845	296.218	15.4918
AT5G16660.2	773	574	115.782	8.91412
AT5G08250.1	1791	1592	83.4663	2.31695
AT5G08250.2	1954	1755	21.5337	0.542239
AT3G61670.1	2876	2677	1620.31	26.7484
AT3G61670.2	2969	2770	69.6898	1.11183
AT2G38490.1	1296	1097	20	0.805697
AT1G10745.1	392	193	1	0.228976
AT2G30360.1	1867	1668	14967	396.54
AT3G45040.2	2138	1939	99.1476	2.25971
AT3G45040.1	2053	1854	3371.36	80.3607
AT3G45040.3	1958	1759	879.492	22.096
AT4G29285.1	435	236	7	1.31079
AT3G23637.1	162	8.26769	0	0
AT3G62560.1	1100	901	520	25.5051
AT5G64630.1	1905	1706	56.0293	1.45139
AT5G64630.3	1754	1555	0.000909436	2.58458e-05
AT5G64630.2	1839	1640	146.97	3.96034
AT1G16400.1	2018	1819	0	0
AT5G04980.4	1633	1434	93.3784	2.8777
AT5G04980.3	1964	1765	113.252	2.83564
AT5G04980.1	2251	2052	111.366	2.39842
AT5G04980.2	2136	1937	486.003	11.0881
AT1G64065.1	1275	1076	813	33.3908
AT2G25930.1	2749	2550	943	16.3425
AT4G00240.3	2914	2715	116.333	1.89357
AT4G00240.2	3096	2897	30.126	0.459558
AT4G00240.1	3201	3002	283.541	4.17401
AT4G31560.1	777	578	153	11.698
AT5G19330.2	1969	1770	41.4001	1.03366
AT5G19330.1	2752	2553	1159.6	20.0727
AT4G28360.1	1250	1051	87	3.65818
AT3G26280.2	1920	1721	0	0
AT3G26280.1	1712	1513	0	0
AT5G11416.1	675	476	0	0
AT1G63206.1	833	634	0	0
AT1G63206.2	868	669	0	0
AT1G23935.2	4000	3801	13.8723	0.161286
AT1G23935.1	4258	4059	0	0
AT1G23935.3	3726	3527	27.3337	0.342484
AT1G61950.1	1861	1662	0	0
AT5G22010.1	3384	3185	2766.67	38.3881
AT5G22010.2	3557	3358	168.327	2.21524
AT4G00100.1	973	774	615	35.1142
AT1G50940.1	1391	1192	230	8.52707
AT2G29650.4	2007	1808	0	0
AT2G29650.2	1949	1750	0	0
AT2G29650.1	2199	2000	65.8929	1.45598
AT2G29650.3	1728	1529	0	0
AT2G32487.4	1004	805	0	0
AT2G32487.2	730	531	0	0
AT2G32487.3	520	321	0	0
AT2G32487.1	894	695	0	0
AT3G15350.1	1964	1765	691.468	17.3131
AT3G15350.2	2177	1978	638.532	14.2661
AT3G59310.3	1047	848	1.14258	0.0595443
AT3G59310.1	1691	1492	370.472	10.9732
AT3G59310.2	1761	1562	36.6062	1.03567
AT3G17850.1	4620	4421	2879	28.7786
AT3G50040.3	1707	1508	0	0
AT3G50040.1	1544	1345	1.06187e-07	3.48898e-09
AT3G50040.4	1612	1413	131.672	4.11813
AT3G50040.2	1773	1574	73.3277	2.05879
AT1G33140.1	1001	802	1331.05	73.3448
AT1G59600.1	1409	1210	475	17.3483
AT3G51160.1	1732	1533	4071	117.356
AT3G52155.4	826	627	0	0
AT3G52155.3	1006	807	0	0
AT3G52155.1	1159	960	103.924	4.78404
AT3G52155.2	1245	1046	5.07552	0.214436
AT4G18650.1	790	591	1	0.0747757
AT4G08480.1	3207	3008	1642.32	24.1284
AT2G21595.1	315	116	1	0.380969
AT1G69760.1	1584	1385	100	3.19079
AT2G40004.1	368	169	9	2.35344
AT3G14180.1	2375	2176	939	19.0702
AT2G41160.1	1438	1239	1304.62	46.5328
AT2G41160.2	1428	1229	66.3836	2.38702
AT4G34140.7	2802	2603	0.000465297	7.89959e-06
AT4G34140.3	2482	2283	91.5518	1.77219
AT4G34140.4	2859	2660	0	0
AT4G34140.2	1974	1775	218.754	5.44636
AT4G34140.9	2415	2216	182.543	3.64035
AT4G34140.5	2746	2547	0	0
AT4G34140.8	2689	2490	0	0
AT4G34140.1	2339	2140	7.1736	0.14814
AT4G34140.6	3058	2859	135.728	2.09799
AT4G34140.10	2292	2093	167.249	3.53136
AT2G31083.1	698	499	1	0.088562
AT2G31083.2	767	568	0	0
AT5G17360.1	1377	1178	355	13.3178
AT4G08593.1	813	614	0	0
AT3G29000.1	877	678	14657	955.353
AT1G23780.1	1868	1669	1794	47.5023
AT5G26240.2	2967	2768	827.445	13.2106
AT5G26240.1	2984	2785	760.555	12.0685
AT4G38680.1	1734	1535	472	13.5888
AT3G22290.1	1624	1425	778.606	24.1463
